q,n_lda
25.006555423122769,0
25.091179976162103,0
25.175804529201436,0
25.260429082240762,0
25.345053635280095,0
25.429678188319429,0
25.514302741358762,0
25.598927294398095,0
25.683551847437428,0
25.768176400476762,0
25.852800953516095,0
25.937425506555428,0
26.022050059594761,0
26.106674612634087,0
26.191299165673421,0
26.275923718712754,0
26.360548271752087,0
26.44517282479142,0
26.529797377830754,0
26.614421930870087,0
26.69904648390942,0
26.783671036948753,0
26.868295589988087,0
26.952920143027413,0
27.037544696066746,0
27.122169249106079,0
27.206793802145413,0
27.291418355184746,0
27.376042908224079,0
27.460667461263412,0
27.545292014302746,0
27.629916567342079,0
27.714541120381412,0
27.799165673420738,0
27.883790226460071,0
27.968414779499405,0
28.053039332538738,0
28.137663885578071,0
28.222288438617404,0
28.306912991656738,0
28.391537544696071,0
28.476162097735404,0
28.56078665077473,0
28.645411203814064,0
28.730035756853397,0
28.81466030989273,0
28.899284862932063,0
28.983909415971397,0
29.06853396901073,0
29.153158522050063,0
29.237783075089396,0
29.32240762812873,0
29.407032181168063,0
29.491656734207396,0
29.576281287246729,0
29.660905840286063,0
29.745530393325396,0
29.830154946364729,0
29.914779499404062,0
29.999404052443381,0
30.084028605482715,0
30.168653158522048,0
30.253277711561381,0
30.337902264600714,0
30.422526817640048,0
30.507151370679381,0
30.591775923718714,0
30.676400476758047,0
30.761025029797381,0
30.845649582836714,0
30.930274135876047,0
31.01489868891538,0
31.099523241954714,0
31.184147794994047,0
31.26877234803338,0
31.353396901072713,0
31.438021454112047,0
31.52264600715138,0
31.607270560190713,0
31.691895113230032,0
31.776519666269365,0
31.861144219308699,0
31.945768772348032,0
32.030393325387365,0
32.115017878426698,0
32.199642431466032,0
32.284266984505365,0
32.368891537544698,0
32.453516090584031,0
32.538140643623365,0
32.622765196662698,0
32.707389749702031,0
32.792014302741364,0
32.876638855780698,0
32.961263408820031,0
33.045887961859364,0
33.130512514898697,0
33.215137067938031,0
33.299761620977364,0
33.384386174016683,0
33.469010727056016,0
33.553635280095349,0
33.638259833134683,0
33.722884386174016,0
33.807508939213349,0
33.892133492252682,0
33.976758045292016,0
34.061382598331349,0
34.146007151370682,0
34.230631704410015,0
34.315256257449349,0
34.399880810488682,0
34.484505363528015,0
34.569129916567348,0
34.653754469606682,0
34.738379022646015,0
34.823003575685348,0
34.907628128724681,0
34.992252681764015,0
35.076877234803334,0
35.161501787842667,0
35.246126340882,0
35.330750893921333,0
35.415375446960667,0
35.5,0
