q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-21.917759237187127,-21.833134684147794,-21.87544696066746,0,0,0,0,0,0,0
-21.833134684147794,-21.748510131108461,-21.790822407628127,0,0,0,0,0,0,0
-21.748510131108461,-21.663885578069127,-21.706197854588794,0,0,0,0,0,0,0
-21.663885578069127,-21.579261025029794,-21.621573301549461,0,0,0,0,0,0,0
-21.579261025029794,-21.494636471990464,-21.536948748510127,0,0,0,0,0,0,0
-21.494636471990464,-21.410011918951135,-21.452324195470801,0,0,0,0,0,0,0
-21.410011918951135,-21.325387365911801,-21.367699642431468,0,0,0,0,0,0,0
-21.325387365911801,-21.240762812872468,-21.283075089392135,0,0,0,0,0,0,0
-21.240762812872468,-21.156138259833135,-21.198450536352802,0,0,0,0,0,0,0
-21.156138259833135,-21.071513706793802,-21.113825983313468,0,0,0,0,0,0,0
-21.071513706793802,-20.986889153754468,-21.029201430274135,0,0,0,0,0,0,0
-20.986889153754468,-20.902264600715135,-20.944576877234802,0,0,0,0,0,0,0
-20.902264600715135,-20.817640047675802,-20.859952324195469,0,0,0,0,0,0,0
-20.817640047675802,-20.733015494636469,-20.775327771156135,0,0,0,0,0,0,0
-20.733015494636469,-20.648390941597139,-20.690703218116802,0,0,0,0,0,0,0
-20.648390941597139,-20.563766388557809,-20.606078665077476,0,0,0,0,0,0,0
-20.563766388557809,-20.479141835518476,-20.521454112038143,0,0,0,0,0,0,0
-20.479141835518476,-20.394517282479143,-20.436829558998809,0,0,0,0,0,0,0
-20.394517282479143,-20.30989272943981,-20.352205005959476,0,0,0,0,0,0,0
-20.30989272943981,-20.225268176400476,-20.267580452920143,0,0,0,0,0,0,0
-20.225268176400476,-20.140643623361143,-20.18295589988081,0,0,0,0,0,0,0
-20.140643623361143,-20.05601907032181,-20.098331346841476,0,0,0,0,0,0,0
-20.05601907032181,-19.971394517282476,-20.013706793802143,0,0,0,0,0,0,0
-19.971394517282476,-19.886769964243143,-19.92908224076281,0,0,0,0,0,0,0
-19.886769964243143,-19.802145411203814,-19.844457687723477,0,0,0,0,0,0,0
-19.802145411203814,-19.717520858164484,-19.75983313468415,0,0,0,0,0,0,0
-19.717520858164484,-19.632896305125151,-19.675208581644817,0,0,0,0,0,0,0
-19.632896305125151,-19.548271752085817,-19.590584028605484,0,0,0,0,0,0,0
-19.548271752085817,-19.463647199046484,-19.505959475566151,0,0,0,0,0,0,0
-19.463647199046484,-19.379022646007151,-19.421334922526817,0,0,0,0,0,0,0
-19.379022646007151,-19.294398092967818,-19.336710369487484,0,0,0,0,0,0,0
-19.294398092967818,-19.209773539928484,-19.252085816448151,0,0,0,0,0,0,0
-19.209773539928484,-19.125148986889151,-19.167461263408818,0,0,0,0,0,0,0
-19.125148986889151,-19.040524433849821,-19.082836710369484,0,0,0,0,0,0,0
-19.040524433849821,-18.955899880810488,-18.998212157330155,0,0,0,0,0,0,0
-18.955899880810488,-18.871275327771155,-18.913587604290822,0,0,0,0,0,0,0
-18.871275327771155,-18.786650774731822,-18.828963051251488,0,0,0,0,0,0,0
-18.786650774731822,-18.702026221692492,-18.744338498212159,0,0,0,0,0,0,0
-18.702026221692492,-18.617401668653159,-18.659713945172825,0,0,0,0,0,0,0
